,Copies,Helstrom sim,Fidelity sim
0,238,0.007616234597602465,0.0076157113406159545
0,239,0.007539538842951005,0.0075390317550086405
0,240,0.007463571989262106,0.007463080565593771
0,241,0.007388327988034138,0.007387851739898632
0,242,0.007313800819624079,0.007313339273786657
0,243,0.007239984493740776,0.0072395371919683265
0,244,0.007166873049913237,0.007166439548486521
0,245,0.007094460557934947,0.007094040427177263
0,246,0.007022741118284867,0.007022333942106583
0,247,0.00695170886252572,0.0069513142379840935
0,248,0.006881357953680622,0.006880975490554404
0,249,0.006811682586588414,0.006811311906966683
0,250,0.006742676988238611,0.0067423177261233345
0,251,0.006674335418086471,0.006673987219008383
0,252,0.0066066521683489305,0.006606314688996156
0,253,0.006539621564281955,0.006539294472141042
0,254,0.006473237964439964,0.006472920937448798
0,255,0.006407495760917862,0.006407188487130129
0,256,0.006342389379576269,0.006342091556837024
0,257,0.006277913280250448,0.0062776246158824075
0,258,0.00621406195694361,0.006213782167443814
0,259,0.006150829938004875,0.0061505587487513565
0,260,0.0060882117862926235,0.006087948931260734
0,261,0.00602620209932355,0.006025947320811613
0,262,0.005964795509408001,0.005964548557771988
0,263,0.005903986683772046,0.005903747317168941
0,264,0.005843770324666612,0.005843538308806189
0,265,0.005784141169464232,0.005783916277368954
0,266,0.005725093990743813,0.0057248760025165645
0,267,0.005666623596363798,0.005666412298963214
0,268,0.005608724829524084,0.005608520016547178
0,269,0.005551392568817128,0.005551194040289006
0,270,0.005494621728268636,0.005494429290439041
0,271,0.005438407257368113,0.0054382207225145765
0,272,0.005382744141089705,0.005382563327327078
0,273,0.005327627399903576,0.005327452130999719
0,274,0.005273052089778278,0.005272882194975732
0,275,0.005219013302174309,0.00521884861601771
0,276,0.005165506164029261,0.005165346526198325
0,277,0.0051125258377347545,0.005112371092882655
0,278,0.005060067521105629,0.005059917518702563
0,279,0.005008126447341446,0.005007981041523243
0,280,0.004956697884980712,0.004956556934402302
0,281,0.004905777137848188,0.004905640505541766
0,282,0.004855359544995223,0.004855227098232963
0,283,0.004805440480633761,0.004805312090794931
0,284,0.004756015354063942,0.004755890896506259
0,285,0.004707079609595706,0.004706958963530808
0,286,0.0046586287264646035,0.004658511774837496
0,287,0.004610658218741973,0.004610544848114316
0,288,0.00456316363523977,0.00456305373567689
0,289,0.004516140559410257,0.004516034024371749
0,290,0.0044695846092406765,0.004469481335474485
0,291,0.004423491437143226,0.00442339132458309
0,292,0.004377856729840395,0.004377759681506556
0,293,0.004332676208245995,0.00433258213014904
0,294,0.004287945627341918,0.004287854428389682
0,295,0.004243660776050929,0.004243572367958336
0,296,0.0041998174771055346,0.004199731774307287
0,297,0.004156411586913208,0.0041563285064792534
0,298,0.004113438995418093,0.004113358456971736
0,299,0.004070895625959233,0.00407081755159784
0,300,0.004028777435125748,0.004028701749343968
