,Copies,Helstrom sim,Fidelity sim
0,219,0.5116282441502447,0.5116282440126871
0,220,0.5104049134494162,0.510404913322176
0,221,0.5091867497441754,0.5091867496264748
0,222,0.5079737218280233,0.5079737217191416
0,223,0.5067657987359957,0.5067657986352683
0,224,0.5055629497423694,0.5055629496491805
0,225,0.5043651443584222,0.5043651442722046
0,226,0.5031723523302059,0.5031723522504353
0,227,0.5019845436363666,0.5019845435625582
0,228,0.5008016884859466,0.5008016884176504
0,229,0.49962375731624953,0.49962375725305314
0,230,0.4984507207907136,0.49845072073223345
0,231,0.4972825497968043,0.49728254974268515
0,232,0.49611921544393495,0.49611921539384934
0,233,0.4949606890614212,0.49496068901506746
0,234,0.4938069421964228,0.49380694215352305
0,235,0.49265794661196566,0.4926579465722595
0,236,0.49151367428491316,0.49151367424816145
0,237,0.49037409740403465,0.49037409737001575
0,238,0.4892391883680266,0.48923918833653735
0,239,0.48810891978360166,0.48810891975445275
0,240,0.4869832644635918,0.4869832644366057
0,241,0.48586219542504644,0.4858621954000656
0,242,0.4847456858873704,0.4847456858642439
0,243,0.48363370927049126,0.48363370924907945
0,244,0.4825262391930358,0.4825262391732101
0,245,0.48142324947049375,0.48142324945213893
0,246,0.48032471411347627,0.4803247140964827
0,247,0.4792306073259242,0.47923060731018696
